Local time,Open,High,Low,Close,Volume
04.09.2007 00:30:00.000 GMT+0330,671.739,682.911,671.031,681.244,6060358.0251
05.09.2007 00:30:00.000 GMT+0330,681.188,682.698,677.804,681.413,6170324.020200001
06.09.2007 00:30:00.000 GMT+0330,681.382,697.421,680.539,694.913,6487532.0417
07.09.2007 00:30:00.000 GMT+0330,694.897,706.697,691.508,700.365,6358601.033600001
08.09.2007 00:30:00.000 GMT+0330,700.365,700.365,700.365,700.365,0
09.09.2007 00:30:00.000 GMT+0330,700.365,700.365,700.365,700.365,0
10.09.2007 00:30:00.000 GMT+0330,700.248,706.448,698.721,702.516,5951411.0013999995
11.09.2007 00:30:00.000 GMT+0330,702.455,713.496,701.824,712.124,6245783.031
12.09.2007 00:30:00.000 GMT+0330,712.141,713.797,705.291,711.064,6236778.0209
13.09.2007 00:30:00.000 GMT+0330,710.970,712.051,702.975,707.848,6474844.0012
14.09.2007 00:30:00.000 GMT+0330,707.782,716.855,703.391,707.106,6464650.049999999
15.09.2007 00:30:00.000 GMT+0330,707.106,707.106,707.106,707.106,0
16.09.2007 00:30:00.000 GMT+0330,707.106,707.106,707.106,707.106,0
17.09.2007 00:30:00.000 GMT+0330,706.448,719.545,705.860,717.402,5986476.0117999995
18.09.2007 00:30:00.000 GMT+0330,717.390,726.795,711.855,723.249,6450612.008400001
19.09.2007 00:30:00.000 GMT+0330,723.220,726.032,719.822,720.934,6272467.084299998
20.09.2007 00:30:00.000 GMT+0330,720.785,738.211,720.497,733.326,6642895.951800001
21.09.2007 00:30:00.000 GMT+0330,733.290,739.045,726.474,730.853,6470288.991899998
22.09.2007 00:30:00.000 GMT+0330,730.853,730.853,730.853,730.853,0
23.09.2007 00:30:00.000 GMT+0330,730.853,730.853,730.853,730.853,0
24.09.2007 00:30:00.000 GMT+0330,730.547,735.914,726.480,729.962,5823945.962099999
25.09.2007 00:30:00.000 GMT+0330,729.876,733.426,721.994,732.059,6360042.996700001
26.09.2007 00:30:00.000 GMT+0330,731.953,736.293,725.920,728.267,5962509.013799999
27.09.2007 00:30:00.000 GMT+0330,728.247,735.458,726.672,733.982,6696682.021
28.09.2007 00:30:00.000 GMT+0330,733.885,745.323,728.211,743.005,6487153.992299999
29.09.2007 00:30:00.000 GMT+0330,743.005,743.005,743.005,743.005,0
30.09.2007 00:30:00.000 GMT+0330,743.005,743.005,743.005,743.005,0
01.10.2007 00:30:00.000 GMT+0330,744.248,747.376,740.385,746.851,5961980.976299999
02.10.2007 00:30:00.000 GMT+0330,746.783,747.051,724.045,731.197,6482263.952599999
03.10.2007 00:30:00.000 GMT+0330,731.098,735.848,725.520,727.470,6465434.983399999
04.10.2007 00:30:00.000 GMT+0330,727.298,738.448,720.319,737.608,6682105.9882
05.10.2007 00:30:00.000 GMT+0330,737.348,743.970,726.764,742.048,6502379.976399999
06.10.2007 00:30:00.000 GMT+0330,742.048,742.048,742.048,742.048,0
07.10.2007 00:30:00.000 GMT+0330,742.048,742.048,742.048,742.048,0
08.10.2007 00:30:00.000 GMT+0330,742.070,742.263,730.965,732.829,5961232.9825
09.10.2007 00:30:00.000 GMT+0330,732.702,740.125,726.494,737.549,6463004.007999999
10.10.2007 00:30:00.000 GMT+0330,737.584,745.534,736.779,740.721,6390165.046
11.10.2007 00:30:00.000 GMT+0330,740.661,753.484,739.383,747.470,6864586.934500001
12.10.2007 00:30:00.000 GMT+0330,747.557,751.814,744.614,749.445,6745130.0923
13.10.2007 00:30:00.000 GMT+0330,749.445,749.445,749.445,749.445,0
14.10.2007 00:30:00.000 GMT+0330,749.445,749.445,749.445,749.445,0
15.10.2007 00:30:00.000 GMT+0330,748.848,759.912,747.231,759.008,6314052.037799999
16.10.2007 00:30:00.000 GMT+0330,758.875,766.479,753.616,760.105,6838086.9625
17.10.2007 00:30:00.000 GMT+0330,760.059,764.648,751.574,754.589,6674542.9786
18.10.2007 00:30:00.000 GMT+0330,754.460,768.694,754.065,767.651,7073286.071499999
19.10.2007 00:30:00.000 GMT+0330,767.652,771.046,757.765,764.548,6956264.972999999
20.10.2007 00:30:00.000 GMT+0330,764.548,764.548,764.548,764.548,0
21.10.2007 00:30:00.000 GMT+0330,764.548,764.548,764.548,764.548,0
22.10.2007 00:30:00.000 GMT+0330,764.548,768.048,744.995,753.662,6375285.014499999
23.10.2007 00:30:00.000 GMT+0330,753.597,760.558,752.364,759.130,6662538.9607
24.10.2007 00:30:00.000 GMT+0330,759.082,763.839,753.696,763.387,6591738.0674
25.10.2007 00:30:00.000 GMT+0330,763.265,769.192,761.338,768.810,6881797.961900001
26.10.2007 00:30:00.000 GMT+0330,768.906,785.443,767.827,784.558,6790743.008400001
27.10.2007 00:30:00.000 GMT+0330,784.558,784.558,784.558,784.558,0
28.10.2007 00:30:00.000 GMT+0330,784.558,784.558,784.558,784.558,0
29.10.2007 00:30:00.000 GMT+0330,784.845,794.277,783.871,791.406,6533975.988600002
30.10.2007 00:30:00.000 GMT+0330,791.349,791.919,778.954,781.361,6860255.911900001
31.10.2007 00:30:00.000 GMT+0330,781.276,796.905,776.470,796.427,6841359.093699999
01.11.2007 00:30:00.000 GMT+0330,796.391,798.892,783.717,786.857,7117485.9703
02.11.2007 00:30:00.000 GMT+0330,786.873,807.643,786.738,806.380,6936595.0227
03.11.2007 00:30:00.000 GMT+0330,806.380,806.380,806.380,806.380,0
04.11.2007 00:30:00.000 GMT+0330,806.380,806.380,806.380,806.380,0
05.11.2007 01:30:00.000 GMT+0330,806.845,810.946,800.473,805.970,6543462.9694
06.11.2007 01:30:00.000 GMT+0330,805.886,824.792,805.547,824.348,6909401.953199999
07.11.2007 01:30:00.000 GMT+0330,824.352,845.325,822.122,830.415,6862976.0521
08.11.2007 01:30:00.000 GMT+0330,830.208,845.192,823.367,832.932,7241296.946900001
09.11.2007 01:30:00.000 GMT+0330,832.913,838.523,826.977,831.340,7034814.052199999
10.11.2007 01:30:00.000 GMT+0330,831.340,831.340,831.340,831.340,0
11.11.2007 01:30:00.000 GMT+0330,831.340,831.340,831.340,831.340,0
12.11.2007 01:30:00.000 GMT+0330,831.247,831.588,791.492,792.783,6649067.059099999
13.11.2007 01:30:00.000 GMT+0330,792.771,808.592,790.027,801.423,7124970.018800001
14.11.2007 01:30:00.000 GMT+0330,801.378,815.485,799.468,811.353,6873799.919999999
15.11.2007 01:30:00.000 GMT+0330,811.384,817.789,782.464,787.623,7137021.9886
16.11.2007 01:30:00.000 GMT+0330,787.647,797.108,783.556,785.647,7004065.029499997
17.11.2007 01:30:00.000 GMT+0330,785.647,785.647,785.647,785.647,0
18.11.2007 01:30:00.000 GMT+0330,785.647,785.647,785.647,785.647,0
19.11.2007 01:30:00.000 GMT+0330,786.226,793.844,774.695,781.521,6666752.994200001
20.11.2007 01:30:00.000 GMT+0330,781.381,805.701,772.513,802.301,6971972.9645
21.11.2007 01:30:00.000 GMT+0330,802.489,806.910,794.422,799.603,6882220.029700001
22.11.2007 01:30:00.000 GMT+0330,799.462,805.120,797.860,803.993,6730176.9778
23.11.2007 01:30:00.000 GMT+0330,804.025,825.432,802.536,823.223,6924040.995500001
24.11.2007 01:30:00.000 GMT+0330,823.223,823.223,823.223,823.223,0
25.11.2007 01:30:00.000 GMT+0330,823.223,823.223,823.223,823.223,0
26.11.2007 01:30:00.000 GMT+0330,823.147,836.436,820.830,823.960,6753879.971899999
27.11.2007 01:30:00.000 GMT+0330,823.929,828.849,807.658,811.997,7098960.012199998
28.11.2007 01:30:00.000 GMT+0330,811.847,815.315,791.368,803.978,7158823.9819
29.11.2007 01:30:00.000 GMT+0330,804.034,807.523,791.922,792.864,7328709.051000002
30.11.2007 01:30:00.000 GMT+0330,792.992,798.942,778.456,783.123,7236716.9856
01.12.2007 01:30:00.000 GMT+0330,783.123,783.216,783.123,783.216,0
02.12.2007 01:30:00.000 GMT+0330,783.216,783.216,783.216,783.216,0
03.12.2007 01:30:00.000 GMT+0330,783.112,794.040,776.660,793.829,6650168.977699999
04.12.2007 01:30:00.000 GMT+0330,793.882,804.965,786.724,801.037,7081032.946500001
05.12.2007 01:30:00.000 GMT+0330,801.028,806.364,790.736,794.859,6950015.001200001
06.12.2007 01:30:00.000 GMT+0330,794.736,805.244,784.834,801.638,7279051.0504
07.12.2007 01:30:00.000 GMT+0330,801.571,804.728,791.301,794.122,7037995.993899998
08.12.2007 01:30:00.000 GMT+0330,794.122,794.122,794.122,794.122,0
09.12.2007 01:30:00.000 GMT+0330,794.122,794.122,794.122,794.122,0
10.12.2007 01:30:00.000 GMT+0330,794.394,811.792,793.862,807.697,6838473.037099999
11.12.2007 01:30:00.000 GMT+0330,807.815,812.791,795.724,796.464,7084300.041300001
12.12.2007 01:30:00.000 GMT+0330,796.524,816.741,795.422,812.980,7195291.995999999
13.12.2007 01:30:00.000 GMT+0330,812.994,813.343,791.967,796.748,7396317.005
14.12.2007 01:30:00.000 GMT+0330,796.822,803.204,787.436,794.385,7258872.985899999
15.12.2007 01:30:00.000 GMT+0330,794.385,794.385,794.385,794.385,0
16.12.2007 01:30:00.000 GMT+0330,794.385,794.385,794.385,794.385,0
17.12.2007 01:30:00.000 GMT+0330,793.722,798.535,784.765,792.670,6774807.0061
18.12.2007 01:30:00.000 GMT+0330,792.622,806.008,789.996,802.252,7043318.025799999
19.12.2007 01:30:00.000 GMT+0330,802.173,804.319,797.427,801.805,7121935.919100001
20.12.2007 01:30:00.000 GMT+0330,801.790,802.871,793.103,795.888,7104874.9238
21.12.2007 01:30:00.000 GMT+0330,795.643,812.055,795.112,811.122,6762821.957499999
22.12.2007 01:30:00.000 GMT+0330,811.122,811.122,811.122,811.122,0
23.12.2007 01:30:00.000 GMT+0330,811.122,811.122,811.122,811.122,0
24.12.2007 01:30:00.000 GMT+0330,810.770,815.071,807.861,811.918,5682014.0257
25.12.2007 01:30:00.000 GMT+0330,811.580,812.005,806.211,806.356,3319702.9828000003
26.12.2007 01:30:00.000 GMT+0330,806.398,825.792,806.298,824.052,6646588.958700001
27.12.2007 01:30:00.000 GMT+0330,824.100,830.957,821.149,825.242,7481000.9748
28.12.2007 01:30:00.000 GMT+0330,825.191,840.464,824.370,840.013,6909732.0438
29.12.2007 01:30:00.000 GMT+0330,840.013,840.013,840.013,840.013,0
30.12.2007 01:30:00.000 GMT+0330,840.013,840.013,840.013,840.013,0
31.12.2007 01:30:00.000 GMT+0330,839.922,842.901,829.785,833.096,6093883.9836
01.01.2008 01:30:00.000 GMT+0330,833.016,833.319,832.865,833.062,3631137.997
02.01.2008 01:30:00.000 GMT+0330,833.031,860.809,832.937,857.248,7034419.9986999985
03.01.2008 01:30:00.000 GMT+0330,857.136,868.807,852.920,864.630,7435907.0062
04.01.2008 01:30:00.000 GMT+0330,864.518,868.347,854.163,858.922,7383745.968699999
05.01.2008 01:30:00.000 GMT+0330,858.922,858.922,858.922,858.922,0
06.01.2008 01:30:00.000 GMT+0330,858.922,858.922,858.922,858.922,0
07.01.2008 01:30:00.000 GMT+0330,859.348,864.554,854.915,857.690,6916567.0198
08.01.2008 01:30:00.000 GMT+0330,857.620,880.687,856.324,877.403,7256369.0246
09.01.2008 01:30:00.000 GMT+0330,877.422,891.045,872.327,878.524,7275739.0589
10.01.2008 01:30:00.000 GMT+0330,878.363,894.742,866.151,892.631,7538906.976500001
11.01.2008 01:30:00.000 GMT+0330,892.651,897.559,887.482,894.748,7421880.021599999
12.01.2008 01:30:00.000 GMT+0330,894.748,894.748,894.748,894.748,0
13.01.2008 01:30:00.000 GMT+0330,894.748,894.748,894.748,894.748,0
14.01.2008 01:30:00.000 GMT+0330,895.522,913.916,891.654,903.671,6950160.004099999
15.01.2008 01:30:00.000 GMT+0330,903.647,913.793,887.172,887.797,7406290.0319
16.01.2008 01:30:00.000 GMT+0330,887.810,899.434,874.305,876.689,7335457.921200002
17.01.2008 01:30:00.000 GMT+0330,876.637,889.678,874.415,877.171,7563448.9954
18.01.2008 01:30:00.000 GMT+0330,877.132,888.147,870.114,882.720,7473579.0195
19.01.2008 01:30:00.000 GMT+0330,882.720,882.720,882.720,882.720,0
20.01.2008 01:30:00.000 GMT+0330,882.720,882.720,882.720,882.720,0
21.01.2008 01:30:00.000 GMT+0330,883.970,884.477,860.512,864.559,6805529.974599999
22.01.2008 01:30:00.000 GMT+0330,864.728,894.044,849.219,891.841,7405191.019199999
23.01.2008 01:30:00.000 GMT+0330,891.782,895.406,876.162,890.021,7314361.944800002
24.01.2008 01:30:00.000 GMT+0330,890.019,913.072,888.728,912.424,7617454.0222
25.01.2008 01:30:00.000 GMT+0330,912.471,923.304,906.097,913.247,7356491.8785000015
26.01.2008 01:30:00.000 GMT+0330,913.247,913.247,913.247,913.247,0
27.01.2008 01:30:00.000 GMT+0330,913.247,913.247,913.247,913.247,0
28.01.2008 01:30:00.000 GMT+0330,913.020,928.971,911.148,928.359,7044834.979
29.01.2008 01:30:00.000 GMT+0330,928.010,932.741,919.100,923.203,7434218.9431
30.01.2008 01:30:00.000 GMT+0330,923.120,936.384,915.984,928.942,7414332.077099999
31.01.2008 01:30:00.000 GMT+0330,928.782,929.387,918.253,925.524,7650485.023800001
01.02.2008 01:30:00.000 GMT+0330,925.473,936.386,903.500,904.907,7481857.985299999
02.02.2008 01:30:00.000 GMT+0330,904.907,904.907,904.907,904.907,0
03.02.2008 01:30:00.000 GMT+0330,904.907,904.907,904.907,904.907,0
04.02.2008 01:30:00.000 GMT+0330,909.723,912.503,892.158,903.085,7051299.937
05.02.2008 01:30:00.000 GMT+0330,903.073,906.626,884.392,887.789,7376980.930400001
06.02.2008 01:30:00.000 GMT+0330,887.590,906.993,885.700,899.998,7220606.0438
07.02.2008 01:30:00.000 GMT+0330,899.978,910.998,896.445,910.199,7723484.009699999
08.02.2008 01:30:00.000 GMT+0330,910.204,922.773,907.273,922.446,7446562.036699998
09.02.2008 01:30:00.000 GMT+0330,922.446,922.446,922.446,922.446,0
10.02.2008 01:30:00.000 GMT+0330,922.446,922.446,922.446,922.446,0
11.02.2008 01:30:00.000 GMT+0330,923.248,926.760,915.752,922.943,7107851.9597
12.02.2008 01:30:00.000 GMT+0330,922.871,924.368,902.682,905.949,7437170.013700001
13.02.2008 01:30:00.000 GMT+0330,905.886,910.340,896.076,906.181,7445867.9855
14.02.2008 01:30:00.000 GMT+0330,906.073,913.623,901.521,907.535,7646530.002400001
15.02.2008 01:30:00.000 GMT+0330,907.587,915.214,897.783,901.837,7457687.9442
16.02.2008 01:30:00.000 GMT+0330,901.837,901.837,901.837,901.837,0
17.02.2008 01:30:00.000 GMT+0330,901.837,901.837,901.837,901.837,0
18.02.2008 01:30:00.000 GMT+0330,901.923,907.326,900.042,904.631,6700747.9442
19.02.2008 01:30:00.000 GMT+0330,904.652,930.282,904.633,927.313,7543284.013900001
20.02.2008 01:30:00.000 GMT+0330,927.275,945.341,914.307,944.028,7430031.031400002
21.02.2008 01:30:00.000 GMT+0330,943.946,953.428,937.696,945.466,7811319.0385
22.02.2008 01:30:00.000 GMT+0330,945.332,949.375,935.052,944.707,7621419.9662999995
23.02.2008 01:30:00.000 GMT+0330,944.707,944.707,944.707,944.707,0
24.02.2008 01:30:00.000 GMT+0330,944.707,944.707,944.707,944.707,0
25.02.2008 01:30:00.000 GMT+0330,944.048,951.680,933.122,939.123,7203122.988299999
26.02.2008 01:30:00.000 GMT+0330,939.172,950.103,926.374,947.833,7623491.0041000005
27.02.2008 01:30:00.000 GMT+0330,947.886,964.202,947.561,957.763,7628202.989499999
28.02.2008 01:30:00.000 GMT+0330,957.725,972.323,952.843,970.506,7926153.942900001
29.02.2008 01:30:00.000 GMT+0330,970.467,975.714,964.847,973.248,7819391.965899999
01.03.2008 01:30:00.000 GMT+0330,973.248,973.248,973.223,973.223,0
02.03.2008 01:30:00.000 GMT+0330,973.223,973.223,973.223,973.223,0
03.03.2008 01:30:00.000 GMT+0330,973.423,989.156,972.427,983.474,7324902.0129
04.03.2008 01:30:00.000 GMT+0330,983.362,987.739,955.971,963.681,7681888.952900002
05.03.2008 01:30:00.000 GMT+0330,963.570,992.650,959.280,989.166,7635289.072999999
06.03.2008 01:30:00.000 GMT+0330,989.150,991.840,965.667,978.448,8054213.0026
07.03.2008 01:30:00.000 GMT+0330,978.427,987.487,969.552,972.523,7833617.0015
08.03.2008 01:30:00.000 GMT+0330,972.523,972.523,972.523,972.523,0
09.03.2008 01:30:00.000 GMT+0330,972.523,972.523,972.523,972.523,0
10.03.2008 00:30:00.000 GMT+0330,972.348,980.428,961.151,972.431,7411586.0759999985
11.03.2008 00:30:00.000 GMT+0330,972.375,985.136,965.598,972.940,7863814.994900001
12.03.2008 00:30:00.000 GMT+0330,972.816,982.829,968.088,982.330,7701099.9921
13.03.2008 00:30:00.000 GMT+0330,982.204,999.314,981.130,994.310,8185163.065699999
14.03.2008 00:30:00.000 GMT+0330,994.306,1006.820,990.377,1002.248,7968457.966899999
15.03.2008 00:30:00.000 GMT+0330,1002.248,1002.248,1002.248,1002.248,0
16.03.2008 00:30:00.000 GMT+0330,1002.248,1002.248,1002.248,1002.248,0
17.03.2008 00:30:00.000 GMT+0330,1000.741,1031.828,994.371,1001.712,7396726.9586
18.03.2008 00:30:00.000 GMT+0330,1001.690,1011.773,976.493,981.051,7994422.972000002
19.03.2008 00:30:00.000 GMT+0330,981.030,996.772,937.060,943.588,7658020.987900001
20.03.2008 00:30:00.000 GMT+0330,943.686,944.078,904.303,909.656,8255642.994999999
21.03.2008 01:30:00.000 GMT+0430,909.624,919.003,908.638,918.848,3365544.9972
22.03.2008 01:30:00.000 GMT+0430,918.848,918.848,918.848,918.848,0
23.03.2008 01:30:00.000 GMT+0430,918.848,918.848,918.848,918.848,0
24.03.2008 01:30:00.000 GMT+0430,918.830,926.347,906.229,914.687,6613221.034199999
25.03.2008 01:30:00.000 GMT+0430,914.640,938.626,911.265,938.281,6977500.0217
26.03.2008 01:30:00.000 GMT+0430,938.255,954.127,934.260,953.385,6963319.9721
27.03.2008 01:30:00.000 GMT+0430,953.370,954.519,939.952,946.533,7278945.013700001
28.03.2008 01:30:00.000 GMT+0430,946.506,950.556,923.014,930.730,7051800.995800001
29.03.2008 01:30:00.000 GMT+0430,930.730,930.730,930.730,930.730,0
30.03.2008 01:30:00.000 GMT+0430,930.730,930.730,930.730,930.730,0
31.03.2008 01:30:00.000 GMT+0430,929.747,940.385,912.200,915.715,6622150.0038
01.04.2008 01:30:00.000 GMT+0430,915.809,920.434,874.073,881.847,7059836.983499999
02.04.2008 01:30:00.000 GMT+0430,881.870,905.375,881.400,903.867,6841441.9888
03.04.2008 01:30:00.000 GMT+0430,903.892,907.896,889.566,902.506,7197240.054499999
04.04.2008 01:30:00.000 GMT+0430,902.540,914.290,899.977,913.080,6908673.986599999
05.04.2008 01:30:00.000 GMT+0430,913.080,913.080,913.080,913.080,0
06.04.2008 01:30:00.000 GMT+0430,913.080,913.080,913.080,913.080,0
07.04.2008 01:30:00.000 GMT+0430,912.658,928.835,910.843,919.318,6653433.032400002
08.04.2008 01:30:00.000 GMT+0430,919.397,925.295,908.432,914.216,7008494.972900001
09.04.2008 01:30:00.000 GMT+0430,914.175,935.214,902.843,933.351,6891973.003900002
10.04.2008 01:30:00.000 GMT+0430,933.358,939.348,921.515,928.245,7097863.9871000005
11.04.2008 01:30:00.000 GMT+0430,928.271,931.424,918.304,924.630,7003354.0577
12.04.2008 01:30:00.000 GMT+0430,924.630,924.630,924.630,924.630,0
13.04.2008 01:30:00.000 GMT+0430,924.630,924.630,924.630,924.630,0
14.04.2008 01:30:00.000 GMT+0430,924.697,930.896,913.858,923.605,6648309.976099998
15.04.2008 01:30:00.000 GMT+0430,923.617,935.759,922.920,927.243,6889308.0353999995
16.04.2008 01:30:00.000 GMT+0430,927.303,948.368,924.120,943.887,6981906.9953000005
17.04.2008 01:30:00.000 GMT+0430,943.932,952.570,937.039,938.151,7088101.9536
18.04.2008 01:30:00.000 GMT+0430,938.193,946.336,904.429,916.104,7115502.998100001
19.04.2008 01:30:00.000 GMT+0430,916.104,916.104,916.104,916.104,0
20.04.2008 01:30:00.000 GMT+0430,916.104,916.104,916.104,916.104,0
21.04.2008 01:30:00.000 GMT+0430,915.748,927.988,911.183,916.365,6677280.031200001
22.04.2008 01:30:00.000 GMT+0430,916.459,924.896,911.534,914.921,6946670.0109
23.04.2008 01:30:00.000 GMT+0430,915.032,922.284,896.882,903.514,6844974.9945
24.04.2008 01:30:00.000 GMT+0430,903.428,905.998,882.794,885.311,7222239.047199999
25.04.2008 01:30:00.000 GMT+0430,885.458,895.927,877.594,885.000,7019415.0209
26.04.2008 01:30:00.000 GMT+0430,885.000,885.000,885.000,885.000,0
27.04.2008 01:30:00.000 GMT+0430,885.000,885.000,885.000,885.000,0
28.04.2008 01:30:00.000 GMT+0430,884.919,895.144,884.817,892.344,6873103.976100001
29.04.2008 01:30:00.000 GMT+0430,892.317,892.920,868.134,869.679,6991730.004499999
30.04.2008 01:30:00.000 GMT+0430,869.790,878.021,862.156,876.483,7199991.032499999
01.05.2008 01:30:00.000 GMT+0430,876.772,881.372,846.641,851.510,7305543.914399999
02.05.2008 01:30:00.000 GMT+0430,851.570,858.725,846.705,855.216,7267162.0101
03.05.2008 01:30:00.000 GMT+0430,855.216,855.216,855.216,855.216,0
04.05.2008 01:30:00.000 GMT+0430,855.216,855.216,855.216,855.216,0
05.05.2008 01:30:00.000 GMT+0430,855.197,873.879,855.076,873.332,6630386.985799999
06.05.2008 01:30:00.000 GMT+0430,873.533,882.614,870.847,875.895,6996722.027599999
07.05.2008 01:30:00.000 GMT+0430,875.824,880.882,863.799,868.284,7033651.0689
08.05.2008 01:30:00.000 GMT+0430,868.289,885.347,864.974,881.417,7338907.9867
09.05.2008 01:30:00.000 GMT+0430,881.366,889.298,870.060,883.657,7086394.026900001
10.05.2008 01:30:00.000 GMT+0430,883.657,883.657,883.657,883.657,0
11.05.2008 01:30:00.000 GMT+0430,883.657,883.657,883.657,883.657,0
12.05.2008 01:30:00.000 GMT+0430,883.647,889.347,877.373,881.875,6726783.990699999
13.05.2008 01:30:00.000 GMT+0430,881.990,885.166,861.024,866.000,7065529.9871000005
14.05.2008 01:30:00.000 GMT+0430,866.002,870.297,859.769,863.182,6965974.994199999
15.05.2008 01:30:00.000 GMT+0430,863.322,887.027,861.657,881.011,7243215.009499999
16.05.2008 01:30:00.000 GMT+0430,881.003,904.167,879.511,901.233,7089835.986699998
17.05.2008 01:30:00.000 GMT+0430,901.233,901.233,901.233,901.233,0
18.05.2008 01:30:00.000 GMT+0430,901.233,901.233,901.233,901.233,0
19.05.2008 01:30:00.000 GMT+0430,901.069,913.406,900.324,904.434,6661659.993199999
20.05.2008 01:30:00.000 GMT+0430,904.539,922.613,902.368,918.601,7112092.956900001
21.05.2008 01:30:00.000 GMT+0430,918.719,932.210,916.088,931.887,6987896.055199999
22.05.2008 01:30:00.000 GMT+0430,932.065,934.916,916.939,920.598,7461710.9745
23.05.2008 01:30:00.000 GMT+0430,920.619,928.159,914.672,923.975,7044960.9908
24.05.2008 01:30:00.000 GMT+0430,923.975,923.975,923.975,923.975,0
25.05.2008 01:30:00.000 GMT+0430,923.975,923.975,923.975,923.975,0
26.05.2008 01:30:00.000 GMT+0430,923.923,928.839,922.855,928.283,5917029.023200001
